type,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,longitude,latitude
3,0,0,0.011,0.018,0.111,0.049,0.109,0.109,0.092,0.125,0.213,0.259,0.238,0.208,0.178,0.148,117.2419168,39.04584988
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0.009,0.01,0,0,0,0,117.3129506,39.1144043
3,0,0,0,0.024,0.032,0.016,0.065,0.065,0.046,0.027,0.05,0.146,0.126,0.1,0.07,0.04,117.2902783,39.12831489
3,0,0,0.018,0.024,0.029,0.001,0.027,0.027,0.004,0,0.015,0.041,0.005,0,0,0,117.3059614,39.10064019
3,0,0,0,0.042,0.096,0.078,0.116,0.116,0.116,0.134,0.166,0.249,0.242,0.215,0.185,0.155,117.2390264,39.13196343
3,0,0,0.017,0.058,0.129,0.108,0.156,0.156,0.139,0.165,0.226,0.32,0.296,0.268,0.238,0.208,117.2604934,39.07141466
3,0,0,0.016,0.059,0.119,0.1,0.137,0.137,0.159,0.183,0.221,0.274,0.251,0.223,0.193,0.163,117.2497182,39.08970215
3,0,0,0.01,0.009,0.009,0.006,0.009,0.009,0.002,0.009,0.01,0.009,0,0,0,0,117.2358011,39.03933757
3,0,0,0,0.019,0.042,0.021,0.05,0.05,0.03,0.007,0.026,0.079,0.083,0.061,0.031,0.001,117.3057237,39.14110731
3,0,0,0.01,0.01,0.01,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0,0,0,117.271495,39.05938531
3,0,0,0,0.023,0.01,0.005,0.009,0.009,0.005,0,0.01,0.01,0.009,0.007,0,0,117.2629641,39.15170112
3,0,0,0.036,0.068,0.126,0.09,0.135,0.135,0.114,0.142,0.185,0.27,0.256,0.227,0.197,0.167,117.2855512,39.04856038
3,0,0,0.014,0.023,0.069,0.052,0.091,0.091,0.111,0.134,0.169,0.219,0.196,0.169,0.139,0.109,117.2571902,39.0928125
3,0,0,0,0.012,0.009,0.002,0.01,0.009,0,0,0.01,0.043,0.055,0.021,0,0,117.2607989,39.1628399
3,0,0,0,0.01,0.009,0,0.03,0.03,0.011,0,0.146,0.314,0.379,0.353,0.323,0.293,117.2450255,39.1809215
3,0,0,0.018,0.029,0.055,0.038,0.084,0.084,0.067,0.045,0.068,0.156,0.137,0.11,0.081,0.051,117.3088227,39.11866753
3,0,0,0,0.018,0.043,0.024,0.049,0.049,0.029,0.007,0.043,0.115,0.165,0.172,0.16,0.132,117.2726655,39.15722249
3,0,0,0,0.01,0.009,0.008,0.01,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,117.2618563,39.11103516
3,0,0,0.009,0.009,0.009,0,0.01,0.009,0,0,0.009,0.009,0,0,0,0,117.3059399,39.07453803
3,0,0,0,0.033,0.071,0.053,0.093,0.093,0.076,0.093,0.207,0.388,0.372,0.345,0.316,0.286,117.2523456,39.13697618
3,0,0,0.018,0.021,0.01,0,0.018,0.018,0,0,0.014,0.039,0,0,0,0,117.3039846,39.10106011
3,0,0,0,0.025,0.069,0.033,0.067,0.067,0.034,0.007,0.03,0.106,0.116,0.087,0.048,0.013,117.2980922,39.14060737
3,0,0,0.021,0.053,0.078,0.04,0.074,0.074,0.042,0.022,0.041,0.103,0.054,0.021,0,0,117.2925963,39.0852813
3,0,0,0,0.018,0.024,0,0.026,0.026,0,0,0.029,0.009,0,0,0,0,117.2656947,39.14383328
3,0,0,0.022,0.04,0.024,0.001,0.029,0.029,0.011,0,0.017,0.067,0.045,0.019,0,0,117.3194935,39.09581841
3,0,0,0,0.037,0.075,0.047,0.095,0.095,0.076,0.057,0.08,0.173,0.156,0.13,0.1,0.07,117.289365,39.13095893
1,4.804,5.107,4.973,5.026,4.955,5.003,4.958,4.954,5,4.993,5.035,4.978,5.001,4.96,4.993,4.984,117.2992225,39.07709635
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0.016,0,0,0,0,117.2431725,39.11636556
3,0,0,0.024,0.112,0.167,0.155,0.206,0.206,0.191,0.208,0.234,0.28,0.255,0.227,0.195,0.164,117.2836664,39.09163303
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2318617,39.03535943
3,0,0,0.018,0.028,0.01,0,0.01,0.01,0,0,0.01,0.082,0.06,0.033,0.003,0,117.2921533,39.09374268
3,0,0,0.026,0.078,0.131,0.11,0.161,0.161,0.144,0.164,0.197,0.281,0.257,0.229,0.199,0.169,117.272165,39.09320557
3,0,0,0.018,0.081,0.172,0.15,0.216,0.216,0.2,0.183,0.214,0.292,0.27,0.243,0.213,0.183,117.2938287,39.09241319
3,0,0,0.019,0.009,0.009,0,0.011,0.011,0,0.013,0.054,0.113,0.084,0.054,0.024,0,117.2730669,39.05943658
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.01,0.009,0,0,0,0,117.2803746,39.08016086
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2942787,39.05199409
3,0,0,0,0.017,0.034,0.012,0.036,0.036,0.013,0,0.046,0.106,0.151,0.123,0.089,0.056,117.2527268,39.16857422
3,0,0,0.018,0.054,0.094,0.073,0.112,0.112,0.095,0.111,0.133,0.198,0.176,0.148,0.119,0.089,117.2811363,39.09250407
3,0,0,0,0.019,0.01,0,0.009,0.009,0,0,0.009,0.01,0.009,0,0,0,117.3012828,39.12812039
3,0,0,0.019,0.049,0.095,0.072,0.105,0.105,0.088,0.107,0.153,0.19,0.166,0.137,0.107,0.077,117.2412126,39.05822564
3,0,0,0,0.009,0.009,0,0.009,0.009,0.01,0.009,0.023,0.063,0.039,0.012,0,0,117.2402558,39.11426975
3,0,0,0,0.049,0.154,0.139,0.2,0.2,0.199,0.199,0.202,0.208,0.158,0.131,0.101,0.071,117.2500231,39.10416558
3,0,0,0,0.027,0.064,0.047,0.086,0.086,0.113,0.139,0.179,0.234,0.223,0.206,0.181,0.152,117.2336987,39.11451552
3,0,0,0,0.021,0.034,0.007,0.029,0.029,0.005,0,0.021,0.054,0.02,0,0,0,117.2747331,39.1406193
3,0,0,0.009,0.009,0.01,0,0.01,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2814399,39.04434787
3,0,0,0,0.024,0.044,0.026,0.057,0.057,0.039,0.02,0.064,0.118,0.111,0.073,0.043,0.013,117.2579983,39.15396566
3,0,0,0.021,0.058,0.099,0.065,0.085,0.085,0.053,0.065,0.091,0.125,0.08,0.038,0.006,0,117.2790256,39.04986382
3,0,0,0.014,0.038,0.062,0.042,0.073,0.073,0.056,0.037,0.054,0.107,0.088,0.062,0.032,0.002,117.2850003,39.12091309
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2643723,39.064155
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.2967605,39.11866618
3,0,0,0,0.021,0.01,0,0.01,0.01,0,0,0.01,0.08,0.026,0,0,0,117.2637188,39.14344998
3,0,0,0,0.047,0.154,0.143,0.217,0.217,0.203,0.232,0.271,0.3,0.246,0.216,0.186,0.156,117.2401468,39.1350765
3,0,0,0.015,0.028,0.002,0,0.03,0.03,0.001,0,0.019,0.061,0.009,0,0,0,117.3195131,39.12956624
3,0,0,0.009,0.009,0.009,0,0.01,0.009,0,0,0.009,0.01,0,0,0,0,117.2777344,39.11714437
3,0,0,0.013,0.01,0.01,0.003,0.011,0.011,0.002,0.01,0.01,0.015,0.005,0,0,0,117.3013685,39.05562012
3,0,0,0,0.029,0.059,0.042,0.079,0.079,0.096,0.113,0.15,0.204,0.176,0.142,0.109,0.077,117.2342244,39.10816515
3,0,0,0,0.01,0.009,0,0.009,0.009,0,0,0.01,0.009,0.009,0,0,0,117.2804997,39.14843153
3,0,0,0.02,0.012,0.009,0,0.009,0.009,0.004,0,0.009,0.009,0.008,0,0,0,117.2893804,39.12099799
3,0,0,0.022,0.092,0.174,0.154,0.223,0.223,0.26,0.298,0.322,0.388,0.366,0.338,0.308,0.279,117.2567505,39.09686279
3,0,0,0.02,0.04,0.063,0.033,0.068,0.068,0.059,0.08,0.154,0.197,0.174,0.145,0.115,0.085,117.2396414,39.04378581
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.017,0.005,0,0,0,117.2677002,39.05527778
3,0,0,0.036,0.086,0.147,0.124,0.189,0.189,0.171,0.159,0.2,0.351,0.327,0.3,0.27,0.24,117.2970218,39.07896322
3,0,0,0.014,0.009,0,0,0.01,0.009,0,0,0.009,0.03,0.011,0,0,0,117.3209961,39.09187581
3,0,0,0.029,0.108,0.193,0.172,0.249,0.249,0.291,0.338,0.399,0.544,0.524,0.497,0.467,0.437,117.267181,39.0972404
3,0,0,0.01,0.012,0.012,0,0.009,0.009,0,0.009,0.009,0.019,0,0,0,0,117.2631831,39.07713379
3,0,0,0.018,0.073,0.201,0.194,0.278,0.278,0.319,0.352,0.39,0.471,0.449,0.422,0.392,0.362,117.2625895,39.09466824
3,0,0,0.011,0.009,0.009,0,0.009,0.009,0,0,0.01,0.062,0.044,0.017,0,0,117.3036032,39.08860596
3,0,0,0.049,0.16,0.248,0.18,0.24,0.24,0.222,0.255,0.343,0.389,0.368,0.338,0.308,0.278,117.2441124,39.04624919
3,0,0,0,0.01,0.009,0,0.012,0.012,0,0,0.027,0.039,0.028,0,0,0,117.2619642,39.16580105
3,0,0,0,0.023,0.067,0.046,0.086,0.086,0.066,0.043,0.067,0.158,0.174,0.148,0.118,0.088,117.296926,39.1438718
3,0,0,0,0.02,0.035,0.012,0.031,0.031,0.008,0,0.033,0.057,0.046,0.013,0,0,117.2596224,39.15607178
3,0,0,0,0.019,0.033,0.002,0.02,0.02,0,0,0.014,0.073,0.092,0.065,0.035,0.005,117.2905246,39.1526237
3,0,0,0.028,0.085,0.133,0.11,0.137,0.137,0.117,0.13,0.139,0.188,0.165,0.138,0.108,0.078,117.278042,39.08604519
3,0,0,0,0.021,0.024,0,0.039,0.039,0.015,0,0.025,0.106,0.113,0.066,0.032,0.001,117.3135767,39.14023573
3,0,0,0.013,0.01,0,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.3194355,39.12560438
3,0,0,0,0.032,0.05,0.013,0.043,0.043,0.047,0.055,0.083,0.099,0.042,0.006,0,0,117.2258078,39.09409559
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2609304,39.06358181
3,0,0,0.023,0.048,0.031,0.009,0.043,0.043,0.025,0.002,0.022,0.094,0.073,0.046,0.016,0,117.3230067,39.1000434
3,0,0,0.022,0.046,0.071,0.042,0.065,0.065,0.043,0.06,0.075,0.072,0.041,0.012,0,0,117.2454926,39.04911811
3,0,0,0.025,0.064,0.067,0.045,0.081,0.081,0.061,0.042,0.064,0.125,0.101,0.074,0.044,0.014,117.3177227,39.07992242
3,0,0,0.029,0.063,0.111,0.088,0.128,0.128,0.109,0.13,0.161,0.236,0.211,0.183,0.153,0.123,117.2894895,39.0634101
3,0,0,0.02,0.036,0.05,0.021,0.043,0.043,0.02,0.034,0.043,0.066,0.029,0,0,0,117.287299,39.06900391
3,0,0,0,0.015,0.018,0,0.03,0.03,0.014,0,0.016,0.1,0.137,0.114,0.084,0.054,117.3137383,39.13350233
3,0,0,0,0.032,0.055,0.036,0.066,0.066,0.061,0.065,0.104,0.178,0.158,0.131,0.101,0.071,117.2519591,39.12520318
3,0,0,0.022,0.065,0.103,0.076,0.109,0.109,0.084,0.098,0.11,0.149,0.103,0.074,0.044,0.014,117.2855404,39.07984185
3,0,0,0.015,0.019,0.084,0.064,0.105,0.105,0.086,0.11,0.176,0.25,0.238,0.208,0.178,0.148,117.2462313,39.04477431
3,0,0,0.01,0.009,0.041,0.023,0.071,0.071,0.048,0.073,0.114,0.172,0.144,0.114,0.084,0.054,117.2712831,39.05675157
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2938306,39.07382568
3,0,0,0,0.022,0.052,0.032,0.069,0.069,0.049,0.027,0.049,0.143,0.18,0.154,0.124,0.094,117.2943132,39.14342285
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.2803228,39.1121224
3,0,0,0.031,0.095,0.117,0.083,0.115,0.115,0.087,0.107,0.133,0.197,0.171,0.143,0.113,0.083,117.2667735,39.07279731
3,0,0,0.019,0.042,0.068,0.046,0.076,0.076,0.059,0.074,0.091,0.14,0.117,0.09,0.06,0.03,117.2811125,39.08601698
3,0,0,0.062,0.196,0.271,0.262,0.318,0.318,0.309,0.294,0.321,0.412,0.394,0.367,0.337,0.307,117.3011906,39.08933078
3,0,0,0,0.01,0.009,0.006,0.009,0.009,0.009,0,0.009,0.011,0.021,0.012,0,0,117.2670123,39.13364258
3,0,0,0,0.03,0.086,0.07,0.107,0.107,0.084,0.064,0.104,0.153,0.182,0.158,0.128,0.098,117.2750448,39.14973389
3,0,0,0.01,0.026,0.041,0.003,0.03,0.03,0.003,0,0.017,0.078,0.059,0.026,0,0,117.2984934,39.08096463
3,0,0,0.027,0.072,0.124,0.105,0.145,0.145,0.124,0.104,0.125,0.204,0.195,0.167,0.137,0.107,117.3047822,39.08387587
3,0,0,0.022,0.068,0.098,0.073,0.094,0.094,0.076,0.091,0.105,0.121,0.113,0.088,0.06,0.03,117.2463409,39.06559923
3,0,0,0,0.024,0.037,0.011,0.032,0.032,0.009,0.02,0.043,0.053,0.017,0,0,0,117.2379826,39.14608344
3,0,0,0,0.01,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2344938,39.13570584
3,0,0,0.014,0.041,0.074,0.056,0.088,0.088,0.105,0.123,0.158,0.208,0.186,0.158,0.128,0.098,117.236205,39.09499078
3,0,0,0,0.01,0.011,0,0.009,0.009,0,0,0.009,0.009,0.009,0,0,0,117.3103681,39.15339328
3,0,0,0,0.023,0.072,0.056,0.088,0.088,0.071,0.048,0.07,0.133,0.169,0.146,0.111,0.079,117.3014312,39.14654677
3,0,0,0.03,0.08,0.168,0.145,0.191,0.191,0.173,0.194,0.253,0.287,0.26,0.231,0.201,0.171,117.2453421,39.05143175
3,0,0,0.03,0.086,0.167,0.148,0.183,0.183,0.166,0.185,0.215,0.281,0.26,0.231,0.201,0.171,117.2842505,39.06026123
3,0,0,0.025,0.051,0.089,0.066,0.099,0.099,0.081,0.099,0.124,0.181,0.157,0.129,0.099,0.069,117.2756719,39.07369113
3,0,0,0.01,0.009,0,0,0.01,0.009,0,0,0.009,0.009,0,0,0,0,117.3191344,39.1099273
3,0,0,0.018,0.075,0.141,0.12,0.183,0.183,0.203,0.217,0.237,0.312,0.291,0.264,0.234,0.204,117.2748858,39.10327447
3,0,0,0,0.01,0.009,0,0.009,0.009,0,0,0.009,0.009,0.009,0.01,0.009,0.009,117.2426785,39.15518039
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2618218,39.08407742
3,0,0,0.021,0.039,0.055,0.022,0.047,0.047,0.021,0.032,0.041,0.076,0.032,0.003,0,0,117.2840853,39.08597602
3,0,0,0.018,0.009,0.009,0,0.01,0.009,0,0.009,0.01,0.017,0.005,0,0,0,117.2969556,39.06281223
3,0,0,0.02,0.026,0.051,0.009,0.03,0.03,0.002,0.013,0.041,0.086,0.024,0,0,0,117.2805387,39.04723768
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2763403,39.09320638
3,0,0,0.035,0.1,0.133,0.096,0.136,0.136,0.124,0.135,0.186,0.287,0.252,0.214,0.181,0.151,117.2904883,39.08643419
3,0,0,0,0.018,0.034,0.012,0.038,0.038,0.019,0,0.016,0.086,0.164,0.155,0.135,0.106,117.3099864,39.13256619
3,0,0,0.012,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.037,0.01,0,0,0,117.2468533,39.05373454
3,0,0,0.012,0.01,0.01,0.008,0.033,0.033,0.024,0.011,0.035,0.116,0.101,0.074,0.044,0.014,117.2834619,39.09731906
3,0,0,0,0.026,0.053,0.032,0.063,0.063,0.041,0.022,0.04,0.092,0.059,0.03,0.001,0,117.2867963,39.12746229
4,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2318894,39.05532769
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0,0,0,0,117.3123589,39.07318088
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2290096,39.11365614
3,0,0,0.015,0.022,0.049,0.028,0.052,0.052,0.032,0.049,0.075,0.103,0.075,0.046,0.016,0,117.2706912,39.04649306
3,0,0,0.018,0.013,0.026,0.006,0.039,0.039,0.025,0.044,0.083,0.189,0.169,0.141,0.111,0.081,117.2866873,39.07351101
3,0,0,0,0.022,0.006,0,0.028,0.028,0.008,0,0.024,0.112,0.149,0.123,0.093,0.063,117.31418,39.15326687
3,0,0,0,0.017,0.01,0,0.014,0.014,0,0,0.01,0.042,0.007,0,0,0,117.2965262,39.12999376
3,0,0,0.016,0.033,0.017,0,0.026,0.026,0.007,0,0.017,0.071,0.077,0.052,0.022,0,117.3233564,39.12790826
3,0,0,0.018,0.058,0.095,0.074,0.119,0.119,0.102,0.082,0.105,0.197,0.178,0.152,0.122,0.092,117.2948394,39.11875787
3,0,0,0.017,0.037,0.08,0.059,0.105,0.105,0.119,0.14,0.18,0.264,0.242,0.214,0.184,0.154,117.2627683,39.09147244
3,0,0,0,0.01,0.01,0,0.009,0.009,0,0.009,0.009,0.04,0.004,0,0,0,117.2405943,39.14385552
3,0,0,0,0.033,0.096,0.077,0.123,0.123,0.107,0.087,0.127,0.23,0.262,0.238,0.208,0.178,117.2780279,39.14796387
3,0,0,0.019,0.029,0.051,0.02,0.041,0.041,0.016,0.029,0.041,0.071,0.033,0.002,0,0,117.2796403,39.06243625
3,0,0,0,0.02,0.031,0.003,0.028,0.028,0.005,0,0.016,0.06,0.03,0,0,0,117.2954924,39.13256809
3,0,0,0.012,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.048,0.024,0,0,0,117.268016,39.08212348
3,0,0,0,0.042,0.14,0.126,0.198,0.198,0.237,0.279,0.357,0.429,0.404,0.376,0.346,0.317,117.2252314,39.13367106
3,0,0,0.015,0.05,0.081,0.059,0.096,0.096,0.078,0.054,0.076,0.159,0.142,0.116,0.086,0.056,117.3106717,39.12938341
3,0,0,0.027,0.063,0.118,0.096,0.14,0.14,0.121,0.14,0.143,0.195,0.174,0.146,0.116,0.086,117.2947982,39.07039795
3,0,0,0.014,0.015,0.097,0.083,0.122,0.122,0.108,0.135,0.184,0.224,0.199,0.171,0.141,0.111,117.2418416,39.06824273
3,0,0,0,0.012,0.03,0.013,0.053,0.053,0.038,0.021,0.057,0.118,0.099,0.073,0.043,0.013,117.2636347,39.13610677
3,0,0,0.034,0.107,0.143,0.105,0.151,0.151,0.119,0.134,0.157,0.214,0.194,0.166,0.136,0.106,117.2719331,39.08801731
3,0,0,0,0.01,0.009,0,0.009,0.009,0,0,0.009,0.056,0.072,0.049,0.02,0,117.2530876,39.15098063
3,0,0,0.016,0.009,0.009,0,0.009,0.009,0,0,0.009,0.017,0.01,0,0,0,117.3108675,39.1075803
3,0,0,0,0.024,0.075,0.059,0.099,0.099,0.08,0.062,0.113,0.176,0.193,0.169,0.14,0.11,117.2551945,39.15107476
3,0,0,0.009,0.009,0.009,0,0.009,0.009,0,0.01,0.009,0.009,0,0,0,0,117.2898153,39.07908908
3,0,0,0.037,0.098,0.082,0.059,0.124,0.124,0.106,0.085,0.119,0.26,0.241,0.215,0.185,0.155,117.3214478,39.09343777
3,0,0,0.025,0.061,0.119,0.095,0.132,0.132,0.11,0.133,0.187,0.246,0.221,0.192,0.162,0.132,117.261055,39.05023872
3,0,0,0,0.024,0.051,0.031,0.053,0.053,0.028,0.008,0.048,0.089,0.09,0.06,0.03,0,117.2532294,39.15513699
3,0,0,0.031,0.063,0.083,0.041,0.07,0.07,0.038,0.052,0.067,0.104,0.074,0.046,0.016,0,117.2903651,39.07084663
3,0,0,0.01,0.062,0.139,0.126,0.181,0.181,0.167,0.197,0.246,0.33,0.294,0.259,0.228,0.198,117.278527,39.06655897
3,0,0,0,0.025,0.056,0.039,0.062,0.062,0.041,0.018,0.073,0.15,0.175,0.144,0.11,0.078,117.2592988,39.16735541
3,0,0,0.019,0.035,0.055,0.032,0.054,0.054,0.034,0.049,0.066,0.102,0.077,0.048,0.018,0,117.2986382,39.05225722
3,0,0,0.015,0.042,0.073,0.054,0.086,0.086,0.101,0.118,0.147,0.198,0.176,0.149,0.119,0.089,117.2546927,39.09756809
3,0,0,0,0.01,0.009,0,0.009,0.01,0.009,0.009,0.01,0.253,0.279,0.271,0.25,0.221,117.2244889,39.15421414
3,0,0,0.026,0.067,0.142,0.119,0.166,0.166,0.148,0.174,0.244,0.241,0.216,0.187,0.157,0.127,117.2371943,39.04542426
3,0,0,0.021,0.061,0.117,0.1,0.141,0.141,0.123,0.138,0.155,0.204,0.182,0.154,0.124,0.094,117.2835159,39.08877713
3,0,0,0,0.02,0.01,0,0.009,0.009,0,0,0.044,0.092,0.132,0.122,0.1,0.071,117.2294396,39.15312446
3,0,0,0.018,0.042,0.068,0.046,0.077,0.077,0.06,0.075,0.092,0.141,0.119,0.091,0.061,0.031,117.2811138,39.08816026
3,0,0,0,0.035,0.12,0.101,0.153,0.153,0.133,0.112,0.288,0.319,0.311,0.284,0.254,0.224,117.2428961,39.17622342
3,0,0,0.009,0.009,0.01,0,0.009,0.009,0.009,0.009,0.008,0.009,0,0,0,0,117.2714138,39.09996935
3,0,0,0,0.019,0.066,0.051,0.081,0.08,0.056,0.032,0.093,0.159,0.174,0.14,0.102,0.069,117.2569537,39.16147678
3,0,0,0.02,0.053,0.083,0.061,0.1,0.1,0.083,0.065,0.085,0.113,0.084,0.058,0.028,0,117.2928285,39.10593614
3,0,0,0.016,0.011,0.027,0.004,0.028,0.028,0.008,0.024,0.041,0.082,0.057,0.028,0,0,117.2919561,39.053734
3,0,0,0.01,0.01,0.01,0,0.01,0.009,0,0,0.009,0.068,0.054,0.027,0,0,117.2997439,39.08589735
3,0,0,0,0.009,0.009,0,0.009,0.009,0,0,0.009,0.009,0.009,0,0,0,117.2519773,39.17407444
3,0,0,0,0.03,0.061,0.043,0.076,0.076,0.09,0.107,0.146,0.2,0.18,0.153,0.123,0.093,117.2278494,39.13602186
3,0,0,0.017,0.037,0.104,0.082,0.134,0.134,0.117,0.142,0.198,0.27,0.242,0.214,0.184,0.154,117.2674417,39.07490668
3,0,0,0.018,0.071,0.145,0.124,0.191,0.191,0.173,0.153,0.183,0.329,0.31,0.283,0.253,0.223,117.2995839,39.12041748
3,0,0,0.024,0.061,0.099,0.078,0.102,0.102,0.082,0.099,0.125,0.154,0.126,0.096,0.066,0.036,117.2749007,39.04849989
3,0,0,0.045,0.119,0.184,0.164,0.205,0.205,0.186,0.21,0.275,0.35,0.338,0.308,0.278,0.248,117.2479856,39.04513292
3,0,0,0,0.031,0.074,0.056,0.097,0.097,0.08,0.097,0.158,0.197,0.165,0.138,0.108,0.078,117.2369447,39.14346951
3,0,0,0.027,0.082,0.151,0.13,0.186,0.186,0.169,0.194,0.245,0.318,0.294,0.267,0.237,0.207,117.2703274,39.08198568
3,0,0,0.02,0.088,0.155,0.136,0.165,0.165,0.169,0.167,0.167,0.172,0.122,0.096,0.066,0.036,117.2482161,39.0825179
3,0,0,0,0.027,0.065,0.045,0.079,0.079,0.06,0.039,0.092,0.194,0.219,0.193,0.163,0.133,117.2720972,39.16060411
3,0,0,0.015,0.035,0.066,0.044,0.073,0.073,0.056,0.073,0.097,0.142,0.119,0.091,0.061,0.031,117.2671804,39.07767442
3,0,0,0,0.015,0.044,0.019,0.054,0.054,0.026,0.004,0.031,0.114,0.092,0.043,0.004,0,117.2662413,39.12976969
3,0,0,0,0.026,0.067,0.055,0.089,0.089,0.069,0.05,0.112,0.175,0.195,0.167,0.137,0.107,117.2473893,39.16463487
3,0,0,0,0.026,0.098,0.104,0.166,0.166,0.161,0.14,0.272,0.39,0.439,0.41,0.377,0.344,117.2493617,39.17384386
3,0,0,0.017,0.049,0.097,0.096,0.144,0.144,0.134,0.118,0.141,0.208,0.19,0.165,0.135,0.105,117.2983987,39.09265761
3,0,0,0,0.042,0.092,0.036,0.087,0.087,0.064,0.048,0.079,0.199,0.191,0.166,0.136,0.106,117.2831028,39.13218696
3,0,0,0,0.02,0.038,0.015,0.035,0.035,0.013,0,0.027,0.062,0.074,0.045,0.015,0,117.2858276,39.15736111
3,0,0,0,0.009,0.009,0,0.009,0.009,0.009,0.009,0.009,0.009,0.01,0.009,0.009,0,117.2531529,39.11298258
3,0,0,0.029,0.095,0.193,0.173,0.247,0.247,0.232,0.21,0.237,0.357,0.36,0.335,0.305,0.275,117.3112183,39.11472032
3,0,0,0.025,0.063,0.086,0.065,0.104,0.104,0.084,0.064,0.084,0.164,0.154,0.127,0.097,0.067,117.3019086,39.08534641
3,0,0,0,0.051,0.144,0.127,0.181,0.181,0.209,0.24,0.3,0.379,0.358,0.331,0.301,0.271,117.2504074,39.12263211
3,0,0,0.015,0.02,0.055,0.032,0.059,0.059,0.039,0.058,0.088,0.118,0.09,0.061,0.031,0.001,117.275364,39.04563151
3,0,0,0.017,0.031,0.039,0,0.031,0.031,0.002,0.017,0.03,0.05,0.002,0,0,0,117.2649582,39.08335992
3,0,0,0.048,0.121,0.198,0.175,0.235,0.235,0.21,0.191,0.225,0.292,0.27,0.243,0.213,0.183,117.3150146,39.0801218
3,0,0,0.033,0.073,0.117,0.095,0.143,0.143,0.125,0.107,0.134,0.245,0.221,0.193,0.164,0.134,117.3079367,39.07443631
3,0,0,0.009,0.009,0.01,0,0.009,0.009,0.009,0.009,0.009,0.009,0,0,0,0,117.2269206,39.07655952
3,0,0,0.02,0.037,0.059,0.028,0.05,0.05,0.024,0.036,0.05,0.08,0.042,0.008,0,0,117.278138,39.06236789
3,0,0,0,0.012,0.01,0,0.01,0.009,0,0,0.01,0.042,0.039,0.012,0,0,117.2578472,39.15562446
3,0,0,0.012,0.009,0.009,0,0.01,0.009,0,0.009,0.009,0.036,0.008,0,0,0,117.2748364,39.08594374
3,0,0,0.018,0.058,0.107,0.087,0.133,0.133,0.158,0.18,0.18,0.195,0.178,0.15,0.12,0.09,117.2582471,39.09512071
3,0,0,0.017,0.043,0.073,0.05,0.089,0.089,0.072,0.055,0.076,0.15,0.127,0.1,0.07,0.04,117.2928274,39.09112332
3,0,0,0,0.021,0.03,0,0.02,0.02,0,0,0.012,0.071,0.042,0.001,0,0,117.2969667,39.13300022
3,0,0,0.015,0.043,0.072,0.053,0.086,0.086,0.1,0.116,0.14,0.192,0.17,0.143,0.113,0.083,117.2633648,39.09802138
3,0,0,0.022,0.051,0.092,0.069,0.11,0.11,0.091,0.11,0.141,0.221,0.196,0.168,0.138,0.108,117.2943693,39.07223958
3,0,0,0,0.046,0.105,0.087,0.143,0.143,0.127,0.147,0.21,0.326,0.307,0.28,0.25,0.22,117.2584079,39.1275415
3,0,0,0,0.013,0.02,0,0.017,0.017,0,0,0.015,0.073,0.06,0.019,0,0,117.3110894,39.15021077
3,0,0,0.009,0.009,0.009,0.003,0.009,0.009,0,0.009,0.009,0.009,0.008,0,0,0,117.30419,39.06070068
3,0,0,0.01,0.009,0.009,0,0.009,0.009,0,0.009,0.009,0.009,0,0,0,0,117.2690611,39.05214057
